id,title,genre,platform,score,release_date,monthly_clicks,description
game_1622,Ultra Tower RP,FPS,Mobile,0.906,2022-08-02,893,Ultra Tower RP is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1623,Epic Tower RP,RPG,PC,0.747,2024-07-24,7779,"Epic Tower RP is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1624,Super Tower RP,Fighting,PC,0.714,2021-08-24,1303,"Super Tower RP is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1625,Mystic Tower RP,Racing,Xbox,0.852,2023-05-11,2751,Mystic Tower RP is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1626,Neon Tower RP,Sports,PlayStation,0.822,2025-06-01,6793,"Neon Tower RP is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1627,Cyber Tower RP,Tycoon,Mobile,0.641,2021-10-26,13720,Cyber Tower RP is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1628,Dark Tower RP,Obby,Xbox,0.959,2021-04-08,1286,Dark Tower RP is a platforming obstacle course testing precision and patience on Roblox.
game_1629,Royal Tower RP,Social,PC,0.553,2022-02-04,4935,"Royal Tower RP is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1630,Cosmic Tower RP,Sandbox,PC,0.682,2023-07-27,380,Cosmic Tower RP is a physics sandbox for building and tinkering with anything on Roblox.
game_1631,Tiny Tower RP,Puzzle,Xbox,0.694,2022-12-22,1340,Tiny Tower RP is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1632,Giant Tower RP,Survival,PlayStation,0.605,2021-09-21,11073,"Giant Tower RP is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1633,Savage Tower RP,Tower Defense,Mobile,0.649,2021-08-18,10918,Savage Tower RP is a tower-defense battleground to place units and repel waves on Roblox.
game_1634,Frozen Tower RP,Anime,Mobile,0.91,2023-08-14,1552,"Frozen Tower RP is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1635,Burning Tower RP,Mystery,PC,0.738,2026-03-31,640,Burning Tower RP is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1636,Golden Tower RP,Comedy,Mobile,0.796,2025-08-26,1427,Golden Tower RP is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1637,Shadow Tower RP,Military,PC,0.653,2024-06-10,5764,"Shadow Tower RP is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1638,Turbo Tower RP,Scary,Xbox,0.862,2023-10-14,330,Turbo Tower RP is a jump-scare driven horror romp through haunted locations on Roblox.
game_1639,Hyper Tower RP,Simulation,Xbox,0.668,2025-12-15,697,"Hyper Tower RP is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1640,Pixel Tower RP,Adventure,PlayStation,0.598,2025-05-17,2885,"Pixel Tower RP is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1641,Mega Base RP,Horror,PlayStation,0.935,2023-08-06,328,Mega Base RP is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1642,Ultra Base RP,Strategy,PC,0.718,2024-03-15,1069,Ultra Base RP is a deep strategy title where planning and positioning win the day on Roblox.
game_1643,Epic Base RP,FPS,Mobile,0.822,2023-01-07,2497,Epic Base RP is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1644,Super Base RP,RPG,PC,0.834,2024-07-13,291,"Super Base RP is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1645,Mystic Base RP,Fighting,Mobile,0.977,2022-09-09,3305,"Mystic Base RP is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1646,Neon Base RP,Racing,Mobile,0.774,2024-10-04,2186,Neon Base RP is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1647,Cyber Base RP,Sports,PC,0.773,2026-04-11,78,"Cyber Base RP is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1648,Dark Base RP,Tycoon,Xbox,0.563,2024-02-07,321,Dark Base RP is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1649,Royal Base RP,Obby,PC,0.96,2024-04-19,267,Royal Base RP is a platforming obstacle course testing precision and patience on Roblox.
game_1650,Cosmic Base RP,Social,PC,0.738,2020-12-22,1339,"Cosmic Base RP is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1651,Tiny Base RP,Sandbox,PlayStation,0.845,2024-04-25,5145,Tiny Base RP is a physics sandbox for building and tinkering with anything on Roblox.
game_1652,Giant Base RP,Puzzle,Xbox,0.621,2023-01-15,407,Giant Base RP is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1653,Savage Base RP,Survival,PC,0.732,2021-07-13,3215,"Savage Base RP is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1654,Frozen Base RP,Tower Defense,Mobile,0.735,2022-03-29,10931,Frozen Base RP is a tower-defense battleground to place units and repel waves on Roblox.
game_1655,Burning Base RP,Anime,Mobile,0.743,2025-10-24,427,"Burning Base RP is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1656,Golden Base RP,Mystery,Xbox,0.676,2021-12-09,5904,Golden Base RP is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1657,Shadow Base RP,Comedy,Xbox,0.898,2024-07-08,721,Shadow Base RP is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1658,Turbo Base RP,Military,PC,0.832,2024-02-14,349,"Turbo Base RP is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1659,Hyper Base RP,Scary,PC,0.846,2022-12-18,2628,Hyper Base RP is a jump-scare driven horror romp through haunted locations on Roblox.
game_1660,Pixel Base RP,Simulation,Mobile,0.936,2022-12-05,178,"Pixel Base RP is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1661,Mega Station RP,Adventure,Mobile,0.644,2020-08-15,498,"Mega Station RP is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1662,Ultra Station RP,Horror,Mobile,0.843,2021-10-21,14293,Ultra Station RP is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1663,Epic Station RP,Strategy,PC,0.895,2025-12-23,3206,Epic Station RP is a deep strategy title where planning and positioning win the day on Roblox.
game_1664,Super Station RP,FPS,Mobile,0.745,2025-02-21,11216,Super Station RP is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1665,Mystic Station RP,RPG,Mobile,0.673,2026-04-18,1521,"Mystic Station RP is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1666,Neon Station RP,Fighting,Mobile,0.566,2022-01-07,5318,"Neon Station RP is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1667,Cyber Station RP,Racing,Mobile,0.58,2026-05-09,1229,Cyber Station RP is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1668,Dark Station RP,Sports,PC,0.686,2023-06-15,22035,"Dark Station RP is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1669,Royal Station RP,Tycoon,PC,0.849,2023-03-10,1077,Royal Station RP is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1670,Cosmic Station RP,Obby,PC,0.563,2025-05-20,208,Cosmic Station RP is a platforming obstacle course testing precision and patience on Roblox.
game_1671,Tiny Station RP,Social,PC,0.647,2021-08-25,231,"Tiny Station RP is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1672,Giant Station RP,Sandbox,PC,0.952,2026-06-24,29054,Giant Station RP is a physics sandbox for building and tinkering with anything on Roblox.
game_1673,Savage Station RP,Puzzle,Xbox,0.571,2025-04-17,51,Savage Station RP is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1674,Frozen Station RP,Survival,PC,0.666,2022-04-12,137,"Frozen Station RP is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1675,Burning Station RP,Tower Defense,PC,0.687,2025-02-12,173,Burning Station RP is a tower-defense battleground to place units and repel waves on Roblox.
game_1676,Golden Station RP,Anime,PC,0.824,2021-11-25,5120,"Golden Station RP is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1677,Shadow Station RP,Mystery,Mobile,0.834,2021-03-05,1186,Shadow Station RP is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1678,Turbo Station RP,Comedy,PlayStation,0.589,2024-01-01,178,Turbo Station RP is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1679,Hyper Station RP,Military,Xbox,0.834,2023-10-26,2688,"Hyper Station RP is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1680,Pixel Station RP,Scary,Mobile,0.576,2020-12-27,456,Pixel Station RP is a jump-scare driven horror romp through haunted locations on Roblox.
game_1681,Mega Realm RP,Simulation,PC,0.9,2024-03-12,421,"Mega Realm RP is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1682,Ultra Realm RP,Adventure,Xbox,0.855,2023-01-14,1159,"Ultra Realm RP is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1683,Epic Realm RP,Horror,Mobile,0.644,2025-01-28,3189,Epic Realm RP is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1684,Super Realm RP,Strategy,PC,0.58,2024-06-05,1297,Super Realm RP is a deep strategy title where planning and positioning win the day on Roblox.
game_1685,Mystic Realm RP,FPS,PC,0.927,2021-05-13,1388,Mystic Realm RP is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1686,Neon Realm RP,RPG,Mobile,0.601,2023-07-23,2469,"Neon Realm RP is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1687,Cyber Realm RP,Fighting,Mobile,0.766,2022-01-31,660,"Cyber Realm RP is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1688,Dark Realm RP,Racing,Mobile,0.571,2025-06-09,203,Dark Realm RP is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1689,Royal Realm RP,Sports,PC,0.723,2024-05-30,4710,"Royal Realm RP is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1690,Cosmic Realm RP,Tycoon,Mobile,0.597,2021-09-03,1287,Cosmic Realm RP is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1691,Tiny Realm RP,Obby,PC,0.573,2025-03-30,505,Tiny Realm RP is a platforming obstacle course testing precision and patience on Roblox.
game_1692,Giant Realm RP,Social,PC,0.668,2025-05-27,551,"Giant Realm RP is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1693,Savage Realm RP,Sandbox,Xbox,0.594,2022-02-16,2750,Savage Realm RP is a physics sandbox for building and tinkering with anything on Roblox.
game_1694,Frozen Realm RP,Puzzle,Mobile,0.624,2024-03-24,4553,Frozen Realm RP is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1695,Burning Realm RP,Survival,PC,0.866,2023-04-22,3934,"Burning Realm RP is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1696,Golden Realm RP,Tower Defense,PC,0.868,2021-03-10,1129,Golden Realm RP is a tower-defense battleground to place units and repel waves on Roblox.
game_1697,Shadow Realm RP,Anime,Xbox,0.622,2025-10-03,2042,"Shadow Realm RP is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1698,Turbo Realm RP,Mystery,PC,0.734,2021-03-19,42,Turbo Realm RP is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1699,Hyper Realm RP,Comedy,PC,0.805,2026-06-05,25,Hyper Realm RP is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1700,Pixel Realm RP,Military,PlayStation,0.753,2023-10-05,1713,"Pixel Realm RP is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1701,Mega World Clicker,Scary,PC,0.622,2020-11-22,520,Mega World Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1702,Ultra World Clicker,Simulation,PC,0.745,2022-10-09,220,"Ultra World Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1703,Epic World Clicker,Adventure,Mobile,0.906,2026-05-20,1034,"Epic World Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1704,Super World Clicker,Horror,PC,0.598,2021-02-07,425,Super World Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1705,Mystic World Clicker,Strategy,Mobile,0.563,2020-12-13,1825,Mystic World Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1706,Neon World Clicker,FPS,Mobile,0.87,2024-03-21,2818,Neon World Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1707,Cyber World Clicker,RPG,PC,0.625,2020-08-16,38,"Cyber World Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1708,Dark World Clicker,Fighting,Xbox,0.956,2021-11-08,589,"Dark World Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1709,Royal World Clicker,Racing,PC,0.909,2022-09-07,145,Royal World Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1710,Cosmic World Clicker,Sports,PC,0.674,2022-08-23,7120,"Cosmic World Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1711,Tiny World Clicker,Tycoon,PlayStation,0.843,2021-04-21,1086,Tiny World Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1712,Giant World Clicker,Obby,Mobile,0.681,2024-09-16,297,Giant World Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1713,Savage World Clicker,Social,PC,0.573,2025-02-24,189,"Savage World Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1714,Frozen World Clicker,Sandbox,PC,0.571,2026-07-12,624,Frozen World Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1715,Burning World Clicker,Puzzle,PC,0.96,2024-10-17,1251,Burning World Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1716,Golden World Clicker,Survival,Mobile,0.802,2021-09-09,27,"Golden World Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1717,Shadow World Clicker,Tower Defense,PC,0.657,2022-07-23,253,Shadow World Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1718,Turbo World Clicker,Anime,Mobile,0.934,2025-06-08,652,"Turbo World Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1719,Hyper World Clicker,Mystery,PlayStation,0.842,2021-08-24,1513,Hyper World Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1720,Pixel World Clicker,Comedy,PC,0.658,2024-04-18,2159,Pixel World Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1721,Mega Quest Clicker,Military,PC,0.794,2023-03-15,334,"Mega Quest Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1722,Ultra Quest Clicker,Scary,Mobile,0.591,2021-08-20,1341,Ultra Quest Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1723,Epic Quest Clicker,Simulation,Mobile,0.751,2022-07-11,3209,"Epic Quest Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1724,Super Quest Clicker,Adventure,PC,0.942,2026-03-23,757,"Super Quest Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1725,Mystic Quest Clicker,Horror,PC,0.815,2024-12-16,2448,Mystic Quest Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1726,Neon Quest Clicker,Strategy,PC,0.817,2025-02-08,257,Neon Quest Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1727,Cyber Quest Clicker,FPS,Xbox,0.749,2026-06-20,3241,Cyber Quest Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1728,Dark Quest Clicker,RPG,Xbox,0.574,2025-08-02,1491,"Dark Quest Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1729,Royal Quest Clicker,Fighting,Xbox,0.903,2025-06-11,2032,"Royal Quest Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1730,Cosmic Quest Clicker,Racing,Mobile,0.868,2025-03-04,51822,Cosmic Quest Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1731,Tiny Quest Clicker,Sports,Mobile,0.772,2024-03-27,2194,"Tiny Quest Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1732,Giant Quest Clicker,Tycoon,Mobile,0.679,2024-10-19,22232,Giant Quest Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1733,Savage Quest Clicker,Obby,PC,0.579,2025-04-01,960,Savage Quest Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1734,Frozen Quest Clicker,Social,PC,0.638,2023-10-06,9620,"Frozen Quest Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1735,Burning Quest Clicker,Sandbox,Mobile,0.948,2025-11-29,5664,Burning Quest Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1736,Golden Quest Clicker,Puzzle,PC,0.912,2023-11-25,1038,Golden Quest Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1737,Shadow Quest Clicker,Survival,Mobile,0.736,2025-02-25,17513,"Shadow Quest Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1738,Turbo Quest Clicker,Tower Defense,Mobile,0.755,2024-04-15,1846,Turbo Quest Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1739,Hyper Quest Clicker,Anime,PC,0.716,2022-02-23,1034,"Hyper Quest Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1740,Pixel Quest Clicker,Mystery,Xbox,0.562,2024-11-15,645,Pixel Quest Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1741,Mega Adventure Clicker,Comedy,PC,0.565,2023-02-20,1310,Mega Adventure Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1742,Ultra Adventure Clicker,Military,Mobile,0.964,2022-07-23,2384,"Ultra Adventure Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1743,Epic Adventure Clicker,Scary,Mobile,0.704,2024-10-04,2557,Epic Adventure Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1744,Super Adventure Clicker,Simulation,Xbox,0.718,2020-08-24,1111,"Super Adventure Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1745,Mystic Adventure Clicker,Adventure,PC,0.748,2022-09-24,2122,"Mystic Adventure Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1746,Neon Adventure Clicker,Horror,Xbox,0.798,2024-07-06,333,Neon Adventure Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1747,Cyber Adventure Clicker,Strategy,PlayStation,0.85,2025-01-30,5393,Cyber Adventure Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1748,Dark Adventure Clicker,FPS,Mobile,0.579,2022-01-03,1869,Dark Adventure Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1749,Royal Adventure Clicker,RPG,PC,0.765,2025-05-05,2519,"Royal Adventure Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1750,Cosmic Adventure Clicker,Fighting,Mobile,0.595,2023-11-18,584,"Cosmic Adventure Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1751,Tiny Adventure Clicker,Racing,Xbox,0.947,2021-10-28,3031,Tiny Adventure Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1752,Giant Adventure Clicker,Sports,PC,0.811,2022-05-03,3745,"Giant Adventure Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1753,Savage Adventure Clicker,Tycoon,Xbox,0.712,2021-06-29,6079,Savage Adventure Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1754,Frozen Adventure Clicker,Obby,PlayStation,0.761,2023-09-14,1412,Frozen Adventure Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1755,Burning Adventure Clicker,Social,Mobile,0.9,2021-09-01,59,"Burning Adventure Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1756,Golden Adventure Clicker,Sandbox,Xbox,0.638,2025-06-15,145,Golden Adventure Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1757,Shadow Adventure Clicker,Puzzle,Xbox,0.794,2021-12-16,5917,Shadow Adventure Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1758,Turbo Adventure Clicker,Survival,Xbox,0.763,2020-08-11,276,"Turbo Adventure Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1759,Hyper Adventure Clicker,Tower Defense,Xbox,0.703,2022-08-02,1582,Hyper Adventure Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1760,Pixel Adventure Clicker,Anime,Xbox,0.795,2025-09-27,700,"Pixel Adventure Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1761,Mega Empire Clicker,Mystery,PC,0.649,2020-12-10,1155,Mega Empire Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1762,Ultra Empire Clicker,Comedy,Mobile,0.947,2023-04-14,603,Ultra Empire Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1763,Epic Empire Clicker,Military,PC,0.966,2024-10-06,1995,"Epic Empire Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1764,Super Empire Clicker,Scary,PC,0.684,2020-12-04,4487,Super Empire Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1765,Mystic Empire Clicker,Simulation,Mobile,0.953,2021-04-02,3517,"Mystic Empire Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1766,Neon Empire Clicker,Adventure,PlayStation,0.662,2021-10-22,1693,"Neon Empire Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1767,Cyber Empire Clicker,Horror,PC,0.947,2022-11-02,2551,Cyber Empire Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1768,Dark Empire Clicker,Strategy,Mobile,0.896,2025-09-19,4265,Dark Empire Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1769,Royal Empire Clicker,FPS,Mobile,0.699,2026-02-20,6836,Royal Empire Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1770,Cosmic Empire Clicker,RPG,PC,0.932,2025-08-18,454,"Cosmic Empire Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1771,Tiny Empire Clicker,Fighting,Mobile,0.83,2024-01-04,126,"Tiny Empire Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1772,Giant Empire Clicker,Racing,PC,0.559,2023-12-25,30,Giant Empire Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1773,Savage Empire Clicker,Sports,PC,0.843,2022-04-13,58766,"Savage Empire Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1774,Frozen Empire Clicker,Tycoon,Mobile,0.849,2022-04-21,1276,Frozen Empire Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1775,Burning Empire Clicker,Obby,PC,0.601,2021-08-16,868,Burning Empire Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1776,Golden Empire Clicker,Social,Mobile,0.738,2022-09-08,6056,"Golden Empire Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1777,Shadow Empire Clicker,Sandbox,PC,0.728,2023-12-27,183,Shadow Empire Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1778,Turbo Empire Clicker,Puzzle,Mobile,0.976,2026-01-08,6777,Turbo Empire Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1779,Hyper Empire Clicker,Survival,PC,0.574,2025-09-04,27451,"Hyper Empire Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1780,Pixel Empire Clicker,Tower Defense,PC,0.979,2023-10-18,459,Pixel Empire Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1781,Mega Legends Clicker,Anime,PC,0.583,2025-09-03,483,"Mega Legends Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1782,Ultra Legends Clicker,Mystery,PlayStation,0.936,2022-07-13,70,Ultra Legends Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1783,Epic Legends Clicker,Comedy,Xbox,0.885,2022-06-03,878,Epic Legends Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1784,Super Legends Clicker,Military,PC,0.687,2023-07-15,2673,"Super Legends Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1785,Mystic Legends Clicker,Scary,Mobile,0.853,2021-12-05,208,Mystic Legends Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
game_1786,Neon Legends Clicker,Simulation,Mobile,0.912,2024-12-30,513,"Neon Legends Clicker is a life-sim experience where you build, decorate, and manage your own world on Roblox."
game_1787,Cyber Legends Clicker,Adventure,Mobile,0.71,2025-02-27,331,"Cyber Legends Clicker is an open-world adventure packed with quests, treasures, and exploration on Roblox."
game_1788,Dark Legends Clicker,Horror,Xbox,0.96,2021-06-12,5193,Dark Legends Clicker is a tense horror escape where you survive what lurks in the dark on Roblox.
game_1789,Royal Legends Clicker,Strategy,PC,0.679,2022-03-24,3885,Royal Legends Clicker is a deep strategy title where planning and positioning win the day on Roblox.
game_1790,Cosmic Legends Clicker,FPS,PlayStation,0.715,2022-03-30,792,Cosmic Legends Clicker is a fast-paced shooter with satisfying gunplay and competitive modes on Roblox.
game_1791,Tiny Legends Clicker,RPG,PC,0.779,2021-09-13,407,"Tiny Legends Clicker is an RPG with classes, leveling, and loot-driven progression on Roblox."
game_1792,Giant Legends Clicker,Fighting,Mobile,0.898,2023-08-04,3141,"Giant Legends Clicker is a combat arena focused on combos, timing, and character mastery on Roblox."
game_1793,Savage Legends Clicker,Racing,Mobile,0.922,2021-09-01,3201,Savage Legends Clicker is a racing game with licensed-style vehicles and drift mechanics on Roblox.
game_1794,Frozen Legends Clicker,Sports,Xbox,0.919,2023-04-24,7250,"Frozen Legends Clicker is a sports sim with team play, physics, and ranked seasons on Roblox."
game_1795,Burning Legends Clicker,Tycoon,PlayStation,0.662,2020-09-18,867,Burning Legends Clicker is a tycoon builder where you grow a business from scratch to a fortune on Roblox.
game_1796,Golden Legends Clicker,Obby,PlayStation,0.587,2023-06-17,164,Golden Legends Clicker is a platforming obstacle course testing precision and patience on Roblox.
game_1797,Shadow Legends Clicker,Social,PC,0.567,2022-02-09,1309,"Shadow Legends Clicker is a hangout hub for chatting, roleplay, and mini-games with friends on Roblox."
game_1798,Turbo Legends Clicker,Sandbox,PC,0.603,2026-05-25,470,Turbo Legends Clicker is a physics sandbox for building and tinkering with anything on Roblox.
game_1799,Hyper Legends Clicker,Puzzle,Mobile,0.741,2024-07-12,562,Hyper Legends Clicker is a brain-teasing puzzle game with escalating logic challenges on Roblox.
game_1800,Pixel Legends Clicker,Survival,PC,0.726,2024-02-03,375,"Pixel Legends Clicker is a survival challenge against disasters, hunters, or the elements on Roblox."
game_1801,Mega Arena Clicker,Tower Defense,Mobile,0.627,2021-08-05,22549,Mega Arena Clicker is a tower-defense battleground to place units and repel waves on Roblox.
game_1802,Ultra Arena Clicker,Anime,Xbox,0.925,2024-11-20,68,"Ultra Arena Clicker is an anime-inspired battler with powers, quests, and transformations on Roblox."
game_1803,Epic Arena Clicker,Mystery,Mobile,0.844,2024-06-20,131,Epic Arena Clicker is a social-deduction mystery where you find the culprit before it's you on Roblox.
game_1804,Super Arena Clicker,Comedy,Xbox,0.576,2023-12-24,1378,Super Arena Clicker is a lighthearted comedic experience full of silly gags and chaos on Roblox.
game_1805,Mystic Arena Clicker,Military,Mobile,0.782,2022-07-28,450,"Mystic Arena Clicker is a military roleplay of service, vehicles, and squad tactics on Roblox."
game_1806,Neon Arena Clicker,Scary,PC,0.741,2020-11-06,484,Neon Arena Clicker is a jump-scare driven horror romp through haunted locations on Roblox.
